id,category,type,prompt,difficulty,keywords,length
425,에세이,비유/은유 연습,비밀스러운 길을(를) 비유로 사용해 ‘기쁨’에 관한 철학적 성찰을 담은 글을 작성하라.,중간,"['별', '자연', '강물']",350
426,에세이,비유/은유 연습,고요한 호수을(를) 비유로 사용해 ‘정의’에 관한 철학적 성찰을 담은 글을 작성하라.,중간,"['꿈', '하늘', '시간']",450
427,에세이,비유/은유 연습,‘풍요’을(를) 별똥별처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,중간,"['사랑', '강물', '시간']",400
428,에세이,비유/은유 연습,‘미래’과(와) 종이배의 관계를 은유로 연결해 450자 글을 써라.,중간,"['자연', '폭풍', '강물']",450
429,에세이,비유/은유 연습,달빛을(를) 통해 ‘갈등’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,어려움,"['철학', '고독', '바다']",400
430,에세이,비유/은유 연습,‘추억’을(를) 도시의 불빛에 빗대어 350자 내외의 시적 에세이를 작성하라.,쉬움,"['불꽃', '꿈', '변화']",450
431,에세이,비유/은유 연습,‘책임’을(를) 별똥별처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,쉬움,"['시간', '철학', '고독']",350
432,에세이,비유/은유 연습,‘풍요’을(를) 흐르는 구름처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,어려움,"['꿈', '우정', '자연']",300
433,에세이,비유/은유 연습,눈을(를) 비유로 사용해 ‘불안’에 관한 철학적 성찰을 담은 글을 작성하라.,쉬움,"['꿈', '변화', '강물']",400
434,에세이,비유/은유 연습,‘운명’을(를) 종이배으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,쉬움,"['희망', '우정', '계절']",500
435,에세이,비유/은유 연습,‘추억’을(를) 불씨처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,중간,"['철학', '변화', '자연']",500
436,에세이,비유/은유 연습,‘미래’을(를) 비밀스러운 길처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,중간,"['기억', '변화', '별']",400
437,에세이,비유/은유 연습,‘고통’과(와) 도시의 불빛의 관계를 은유로 연결해 450자 글을 써라.,어려움,"['불꽃', '우정', '변화']",450
438,에세이,비유/은유 연습,‘성장’을(를) 유리병으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,중간,"['우정', '별', '희망']",450
439,에세이,비유/은유 연습,폭우의 특징을 활용하여 ‘정의’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,중간,"['하늘', '숲', '죽음']",350
440,에세이,비유/은유 연습,‘추억’을(를) 안개으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,중간,"['꿈', '폭풍', '고독']",450
441,에세이,비유/은유 연습,불빛을(를) 비유로 사용해 ‘용기’에 관한 철학적 성찰을 담은 글을 작성하라.,중간,"['바다', '희망', '강물']",500
442,에세이,비유/은유 연습,‘열정’과(와) 달빛을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['우정', '바다', '계절']",350
443,에세이,비유/은유 연습,폭우을(를) 통해 ‘인생’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,어려움,"['꿈', '계절', '폭풍']",500
444,에세이,비유/은유 연습,‘자유’을(를) 불빛처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,어려움,"['별', '불꽃', '꿈']",450
445,에세이,비유/은유 연습,‘인생’과(와) 달빛을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['별', '변화', '숲']",400
446,에세이,비유/은유 연습,바위의 특징을 활용하여 ‘갈등’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,중간,"['계절', '죽음', '고독']",450
447,에세이,비유/은유 연습,‘갈등’을(를) 눈처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,쉬움,"['강물', '시간', '변화']",350
448,에세이,비유/은유 연습,‘배신’과(와) 별똥별의 관계를 은유로 연결해 450자 글을 써라.,중간,"['폭풍', '고독', '별']",500
449,에세이,비유/은유 연습,‘미래’과(와) 폭우을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['하늘', '사랑', '우정']",400
450,에세이,비유/은유 연습,‘고통’을(를) 유리병으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,쉬움,"['변화', '별', '불꽃']",350
451,에세이,비유/은유 연습,‘용기’과(와) 안개을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,쉬움,"['여행', '폭풍', '고독']",350
452,에세이,비유/은유 연습,불씨을(를) 비유로 사용해 ‘풍요’에 관한 철학적 성찰을 담은 글을 작성하라.,중간,"['숲', '불꽃', '별']",300
453,에세이,비유/은유 연습,‘추억’과(와) 고요한 호수의 관계를 은유로 연결해 450자 글을 써라.,어려움,"['기억', '우정', '바다']",500
454,에세이,비유/은유 연습,고래을(를) 통해 ‘자유’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,어려움,"['희망', '하늘', '죽음']",450
455,에세이,비유/은유 연습,‘고통’과(와) 바위의 관계를 은유로 연결해 450자 글을 써라.,중간,"['하늘', '사랑', '죽음']",300
456,에세이,비유/은유 연습,‘기쁨’을(를) 불씨에 빗대어 350자 내외의 시적 에세이를 작성하라.,어려움,"['폭풍', '여행', '꿈']",450
457,에세이,비유/은유 연습,‘운명’과(와) 불빛을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['기억', '별', '계절']",500
458,에세이,비유/은유 연습,눈의 특징을 활용하여 ‘풍요’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,쉬움,"['시간', '숲', '사랑']",300
459,에세이,비유/은유 연습,‘욕망’과(와) 바위의 관계를 은유로 연결해 450자 글을 써라.,어려움,"['고독', '철학', '사랑']",450
460,에세이,비유/은유 연습,도시의 불빛을(를) 통해 ‘배신’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,어려움,"['자연', '고독', '우정']",300
461,에세이,비유/은유 연습,고요한 호수의 특징을 활용하여 ‘운명’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,쉬움,"['불꽃', '자연', '죽음']",350
462,에세이,비유/은유 연습,도시의 불빛의 특징을 활용하여 ‘욕망’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,쉬움,"['시간', '고독', '여행']",450
463,에세이,비유/은유 연습,바위을(를) 비유로 사용해 ‘용기’에 관한 철학적 성찰을 담은 글을 작성하라.,쉬움,"['숲', '불꽃', '강물']",350
464,에세이,비유/은유 연습,어린 나무을(를) 통해 ‘정의’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,어려움,"['기억', '폭풍', '여행']",300
465,에세이,비유/은유 연습,도시의 불빛을(를) 통해 ‘기쁨’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,쉬움,"['계절', '희망', '철학']",450
466,에세이,비유/은유 연습,‘두려움’을(를) 안개으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,어려움,"['강물', '변화', '고독']",450
467,에세이,비유/은유 연습,‘두려움’을(를) 종이배으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,쉬움,"['우정', '숲', '기억']",450
468,에세이,비유/은유 연습,‘침묵’과(와) 별똥별을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['계절', '죽음', '불꽃']",400
469,에세이,비유/은유 연습,‘열정’과(와) 이슬의 관계를 은유로 연결해 450자 글을 써라.,쉬움,"['우정', '자연', '사랑']",300
470,에세이,비유/은유 연습,‘인생’을(를) 불빛으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,중간,"['철학', '강물', '기억']",500
471,에세이,비유/은유 연습,‘두려움’을(를) 유리병에 빗대어 350자 내외의 시적 에세이를 작성하라.,어려움,"['변화', '폭풍', '꿈']",350
472,에세이,비유/은유 연습,‘욕망’과(와) 흐르는 구름을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,쉬움,"['시간', '사랑', '희망']",300
473,에세이,비유/은유 연습,‘행운’을(를) 바위으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,어려움,"['별', '철학', '희망']",450
474,에세이,비유/은유 연습,깊은 바다을(를) 통해 ‘불안’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,쉬움,"['철학', '꿈', '숲']",350
475,에세이,비유/은유 연습,‘인생’을(를) 유리병처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,중간,"['사랑', '꿈', '폭풍']",300
476,에세이,비유/은유 연습,‘추억’과(와) 불씨을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,어려움,"['철학', '불꽃', '꿈']",450
477,에세이,비유/은유 연습,‘추억’과(와) 산맥을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['계절', '폭풍', '고독']",350
478,에세이,비유/은유 연습,강풍의 특징을 활용하여 ‘풍요’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,중간,"['강물', '여행', '하늘']",450
479,에세이,비유/은유 연습,‘풍요’과(와) 어린 나무을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,어려움,"['하늘', '별', '바다']",300
480,에세이,비유/은유 연습,‘기쁨’을(를) 어린 나무처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,어려움,"['희망', '철학', '폭풍']",400
481,에세이,비유/은유 연습,‘배신’과(와) 별똥별을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,어려움,"['별', '숲', '희망']",450
482,에세이,비유/은유 연습,‘용기’을(를) 고래처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,어려움,"['꿈', '죽음', '고독']",450
483,에세이,비유/은유 연습,‘침묵’과(와) 깊은 바다을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['강물', '고독', '철학']",350
484,에세이,비유/은유 연습,달빛을(를) 비유로 사용해 ‘미래’에 관한 철학적 성찰을 담은 글을 작성하라.,어려움,"['계절', '불꽃', '자연']",500
485,에세이,비유/은유 연습,산맥을(를) 통해 ‘열정’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,어려움,"['별', '여행', '죽음']",400
486,에세이,비유/은유 연습,‘침묵’과(와) 산맥을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,중간,"['불꽃', '죽음', '바다']",500
487,에세이,비유/은유 연습,불씨을(를) 통해 ‘배신’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,중간,"['철학', '하늘', '꿈']",450
488,에세이,비유/은유 연습,‘불안’을(를) 별똥별으로 상징화하여 감정적 여운을 남기는 글을 작성하라.,쉬움,"['희망', '자연', '시간']",500
489,에세이,비유/은유 연습,‘두려움’과(와) 강풍을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,쉬움,"['시간', '자연', '죽음']",400
490,에세이,비유/은유 연습,‘자유’을(를) 안개처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,쉬움,"['철학', '하늘', '계절']",450
491,에세이,비유/은유 연습,‘열정’과(와) 유리병을(를) 조합해 인생의 여정을 비유적으로 풀어내라.,어려움,"['폭풍', '우정', '별']",300
492,에세이,비유/은유 연습,어린 나무을(를) 비유로 사용해 ‘행운’에 관한 철학적 성찰을 담은 글을 작성하라.,어려움,"['폭풍', '희망', '불꽃']",350
493,에세이,비유/은유 연습,별똥별을(를) 비유로 사용해 ‘책임’에 관한 철학적 성찰을 담은 글을 작성하라.,어려움,"['여행', '자연', '불꽃']",450
494,에세이,비유/은유 연습,‘성장’을(를) 어린 나무에 빗대어 350자 내외의 시적 에세이를 작성하라.,쉬움,"['숲', '폭풍', '자연']",500
495,에세이,비유/은유 연습,고래의 특징을 활용하여 ‘추억’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,어려움,"['불꽃', '기억', '하늘']",400
496,에세이,비유/은유 연습,‘기쁨’을(를) 비밀스러운 길처럼 묘사하며 몽환적인 분위기를 주는 글을 500자 내외로 작성하라.,어려움,"['계절', '불꽃', '죽음']",450
497,에세이,비유/은유 연습,‘추억’과(와) 바위의 관계를 은유로 연결해 450자 글을 써라.,중간,"['변화', '자연', '죽음']",450
498,에세이,비유/은유 연습,유리병을(를) 통해 ‘성장’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,중간,"['숲', '고독', '자연']",300
499,에세이,비유/은유 연습,불빛을(를) 통해 ‘용기’의 본질을 풍유적으로 탐구하는 400자 글을 써라.,중간,"['우정', '꿈', '죽음']",350
500,에세이,비유/은유 연습,유리병의 특징을 활용하여 ‘용기’을(를) 상징적으로 표현한 글을 300자 내외로 써라.,중간,"['꿈', '강물', '기억']",500
